,genre_ids,overview,title,Western,Romance,Horror,TV Movie,Fantasy,Drama,Science Fiction,War,Music,History,Thriller,Comedy,Crime,Mystery,Action,Animation,Family,Adventure
863,"['Family', 'Animation', 'Comedy']","The countryside isn't always as calm and peaceful as it's made out to be, and the animals on this farm are particularly agitated: a fox who mothers a family of chicks, a rabbit who plays the stork, and a duck who wants to be Santa Claus.",The Big Bad Fox and Other Tales,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
864,"['Crime', 'Drama', 'Thriller']","When Lou Bloom, desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story. Aiding him in his effort is Nina, a TV-news veteran.",Nightcrawler,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
865,['Drama'],The loss of their young daughter threatens to destroy the love and faith of two married musicians.,The Broken Circle Breakdown,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
866,"['Drama', 'Romance']","In a small Jewish community in a pre-Revolutionary Russian village, a poor milkman, determined to find good husbands for his five daughters, consults the traditional matchmaker – and also has words with God.",Fiddler on the Roof,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
867,"['Action', 'Adventure', 'Animation', 'Family']","Bob Parr has given up his superhero days to log in time as an insurance adjuster and raise his three children with his formerly heroic wife in suburbia. But when he receives a mysterious assignment, it's time to get back into costume.",The Incredibles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
868,['Comedy'],"Comedy icon Dave Chappelle makes his triumphant return to the screen with a pair of blistering, fresh stand-up specials. Filmed at The Palladium in Los Angeles, California, in March 2016.",Dave Chappelle: The Age of Spin,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
869,"['Adventure', 'Fantasy']","As Lord Voldemort tightens his grip on both the Muggle and wizarding worlds, Hogwarts is no longer a safe haven. Harry suspects perils may even lie within the castle, but Dumbledore is more intent upon preparing him for the final battle fast approaching. Together they work to find the key to unlock Voldemorts defenses and to this end, Dumbledore recruits his old friend and colleague Horace Slughorn, whom he believes holds crucial information. Even as the decisive showdown looms, romance blossoms for Harry, Ron, Hermione and their classmates. Love is in the air, but danger lies ahead and Hogwarts may never be the same again.",Harry Potter and the Half-Blood Prince,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
870,"['Science Fiction', 'Adventure', 'Action']","Set more than a decade after the events of the first film, learn the story of the Sully family (Jake, Neytiri, and their kids), the trouble that follows them, the lengths they go to keep each other safe, the battles they fight to stay alive, and the tragedies they endure.",Avatar: The Way of Water,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
871,"['Animation', 'Family']","Raised on tales of a Djinn fairy princess, Azur, a young Frenchman goes to North Africa in search of the sprite, only to discover that his close childhood friend, Asmar, an Arab youth whose mother raised both boys also seeks the genie.",Azur & Asmar: The Princes' Quest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
872,"['Family', 'Comedy', 'Animation', 'Adventure', 'TV Movie']","When their trip to San Lorenzo takes a turn for the worst, Arnold and his classmate’s only hope of getting home is retracing the dangerous path that led to Arnold's parents' disappearance.",Hey Arnold! The Jungle Movie,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
873,"['War', 'Drama', 'History']","In the ruins of post-WWII Berlin, a twelve-year-old boy is left to his own devices in order to help provide for his family.","Germany, Year Zero",0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
874,"['Action', 'Crime', 'Drama']","Driven by tragedy, billionaire Bruce Wayne dedicates his life to uncovering and defeating the corruption that plagues his home, Gotham City.  Unable to work within the system, he instead creates a new identity, a symbol of fear for the criminal underworld - The Batman.",Batman Begins,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
875,"['Crime', 'Drama', 'Thriller']","A psychopathic criminal with a mother complex makes a daring break from prison and then leads his old gang in a chemical plant payroll heist. After the heist, events take a crazy turn.",White Heat,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
876,"['War', 'Drama']","Occupied France, 1942. Gilles is arrested by SS soldiers alongside other Jews and sent to a camp in Germany. He narrowly avoids sudden execution by swearing to the guards that he is not Jewish, but Persian. This lie temporarily saves him, but Gilles gets assigned a life-or-death mission: to teach Farsi to Head of Camp Koch, who dreams of opening a restaurant in Iran once the war is over. Through an ingenious trick, Gilles manages to survive by inventing words of ""Farsi"" every day and teaching them to Koch.",Persian Lessons,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
877,['Drama'],"Alexander, a journalist, philosopher and retired actor, celebrates a birthday with friends and family when it is announced that nuclear war has begun.",The Sacrifice,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
878,"['Comedy', 'Mystery', 'Romance']","After Regina Lampert falls for the dashing Peter Joshua on a skiing holiday in the French Alps, she discovers upon her return to Paris that her husband has been murdered. Soon, she and Peter are giving chase to three of her late husband's World War II cronies, Tex, Scobie and Gideon, who are after a quarter of a million dollars the quartet stole while behind enemy lines. But why does Peter keep changing his name?",Charade,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
879,"['Western', 'Animation', 'Adventure', 'Comedy', 'Family', 'Drama']","As a wild stallion travels across the frontiers of the Old West, he befriends a young human and finds true love with a mare.",Spirit: Stallion of the Cimarron,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1
880,"['Comedy', 'Drama', 'Romance']","Set on an island off the coast of New England in the summer of 1965, Moonrise Kingdom tells the story of two twelve-year-olds who fall in love, make a secret pact, and run away together into the wilderness. As various authorities try to hunt them down, a violent storm is brewing off-shore – and the peaceful island community is turned upside down in more ways than anyone can handle.",Moonrise Kingdom,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
881,"['Drama', 'Romance']",Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson for four days in the 1960s.,The Bridges of Madison County,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
882,"['Adventure', 'Comedy', 'Drama']","Ricky is a defiant young city kid who finds himself on the run with his cantankerous foster uncle in the wild New Zealand bush. A national manhunt ensues, and the two are forced to put aside their differences and work together to survive.",Hunt for the Wilderpeople,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
883,['Drama'],"Julie is haunted by her grief after living through a tragic auto wreck that claimed the life of her composer husband and young daughter. Her initial reaction is to withdraw from her relationships, lock herself in her apartment and suppress her pain. But avoiding human interactions on the bustling streets of Paris proves impossible, and she eventually meets up with Olivier, an old friend who harbors a secret love for her, and who could draw her back to reality.",Three Colors: Blue,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
884,"['Romance', 'Drama']",Two teens facing personal struggles form a powerful bond as they embark on a cathartic journey chronicling the wonders of Indiana.,All the Bright Places,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
885,"['Comedy', 'Fantasy']","The story of Elwood P. Dowd who makes friends with a spirit taking the form of a human-sized rabbit named Harvey that only he sees (and a few privileged others on occasion also.) After his sister tries to commit him to a mental institution, a comedy of errors ensues. Elwood and Harvey become the catalysts for a family mending its wounds and for romance blossoming in unexpected places.",Harvey,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
886,"['Horror', 'Drama']","While her son, Kichi, is away at war, a woman and her daughter-in-law survive by killing samurai who stray into their swamp, then selling whatever valuables they find. Both are devastated when they learn that Kichi has died, but his wife soon begins an affair with a neighbor who survived the war, Hachi. The mother disapproves and, when she can't steal Hachi for herself, tries to scare her daughter-in-law with a mysterious mask from a dead samurai.",Onibaba,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
887,"['Adventure', 'Fantasy', 'Mystery']","Returning for his fifth year of study at Hogwarts, Harry is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of students to defend themselves against the dark arts.",Harry Potter and the Order of the Phoenix,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
888,['Comedy'],"Javier is what we have dubbed as a ""husband-in-law."" That is that without taking care of the care of the house and children at all, he knows exactly what needs to be done, and that he continuously collects a sum of sentences from the type: ""It is that you do not organize"", or ""do not get nervous"", you already consider that overflowing woman drowns in a glass of water. Javier will have to face the reality of dealing with five children (between four and twelve years old) when his wife decides to go on a trip and leave him alone with them. The chaotic situation that takes place at home will progressively evolve ecologically to the most absolute disaster, but at the same time it will give parents and children the opportunity to meet and enjoy themselves for the first time.",Father There Is Only One,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
889,"['Action', 'Animation', 'Science Fiction']","The year is 2071. Following a terrorist bombing, a deadly virus is released on the populace of Mars and the government has issued the largest bounty in history, for the capture of whoever is behind it. The bounty hunter crew of the spaceship Bebop; Spike, Faye, Jet and Ed, take the case with hopes of cashing in the bounty. However, the mystery surrounding the man responsible, Vincent, goes deeper than they ever imagined, and they aren't the only ones hunting him.",Cowboy Bebop: The Movie,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
890,"['Crime', 'Drama']","Detective Nishi is relieved from a stakeout to visit his sick wife in hospital. He is informed that she is terminally ill, and is advised to take her home. During his visit, a suspect shoots one detective dead and leaves Nishi's partner, Horibe, paralyzed. Nishi leaves the police force to spend time with his wife at home, and must find a way to pay off his debts to the yakuza.",Fireworks,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
891,"['Drama', 'Comedy']","Amidst her own personality crisis, southern housewife Evelyn Couch meets Ninny, an outgoing old woman who tells her the story of Idgie Threadgoode and Ruth Jamison, two young women who experienced hardships and love in Whistle Stop, Alabama in the 1920s.",Fried Green Tomatoes,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
892,['Drama'],"As Garibaldi's troops begin the unification of Italy in the 1860s, an aristocratic Sicilian family grudgingly adapts to the sweeping social changes undermining their way of life. Proud but pragmatic Prince Don Fabrizio Salina allows his war hero nephew, Tancredi, to marry Angelica, the beautiful daughter of gauche, bourgeois Don Calogero, in order to maintain the family's accustomed level of comfort and political clout.",The Leopard,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
893,"['Crime', 'Drama', 'Thriller']","Career criminal Johnny Clay recruits a sharpshooter, a crooked police officer, a bartender and a betting teller named George, among others, for one last job before he goes straight and gets married. But when George tells his restless wife about the scheme to steal millions from the racetrack where he works, she hatches a plot of her own.",The Killing,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
894,"['Romance', 'Fantasy']","An unexpected phone call brings an elderly woman to her childhood country cottage, and memories of an orphan boy she knew 47 years ago come flooding back to her.",A Werewolf Boy,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
895,"['Western', 'Adventure', 'Drama']","A group of people traveling on a stagecoach find their journey complicated by the threat of Geronimo, and learn something about each other in the process.",Stagecoach,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
896,"['Comedy', 'Crime', 'Action']","American expat Mickey Pearson has built a highly profitable marijuana empire in London. When word gets out that he’s looking to cash out of the business forever it triggers plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him.",The Gentlemen,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
